domain,sld,tld,is_com,length,has_hyphen,has_digit,token_count,cluster_keyword,exact_match,age_years,true_distance,embedding_distance,distance_used,S_k,slope_k,alpha_i,gamma_k,log_price_latent,sale_prob,sold,log_price_obs,price_obs
quickfinance1.com,quickfinance1,.com,1,13,0,1,1,finance,0,3.0198140627109886,0.0920408615946829,0.4038999478022257,0.4038999478022257,0.5488277801003991,-1.4939450020903593,-0.14184424290726613,1.5493477403989389,0.7475626097377253,0.18592544795284735,0,,
profinancebot.com,profinancebot,.com,1,13,0,0,1,finance,0,2.569911231482838,0.1768730805672537,0.4737338423728943,0.4737338423728943,0.5488277801003991,-1.4939450020903593,-0.6778933142170648,1.756050645158188,0.8058085160210876,0.19217577573637956,1,0.905602622966982,2.4734220149438246
myfinanceapp.com,myfinanceapp,.com,1,12,0,0,1,finance,0,1.8089333729182089,0.0500722945058683,0.511901875336965,0.511901875336965,0.5488277801003991,-1.4939450020903593,-0.1086693916685803,1.703797802628573,1.2421500541397918,0.24406976896982996,1,1.3328382427802716,3.7917901504121465
freefinancezone.com,freefinancezone,.com,1,15,0,0,1,finance,0,1.2300883509933185,0.0555274990492144,0.4150146245956421,0.4150146245956421,0.5488277801003991,-1.4939450020903593,-0.10017803244423422,1.646697347159338,1.1913905175638568,0.23757393895740408,0,,
financeservice.com,financeservice,.com,1,14,0,0,1,finance,0,5.440670736277101,0.5039839655391372,0.352282722791036,0.352282722791036,0.5488277801003991,-1.4939450020903593,-0.06647334435778995,1.4441521710205334,0.7292389373406427,0.18399187036604117,0,,
financesmart.io,financesmart,.io,0,12,0,0,1,finance,0,3.46943161320536,0.2453689430960523,0.4345693190892538,0.4345693190892538,0.5488277801003991,-1.4939450020903593,-0.38968581467264685,1.5603889457875968,0.3121325675344969,0.14411712484655637,0,,
quickfinancesite.com,quickfinancesite,.com,1,16,0,0,1,finance,0,1.5311566958858702,0.4252710364923272,0.4983929793039958,0.4983929793039958,0.5488277801003991,-1.4939450020903593,0.20284639986676709,1.694083114608309,1.1597660384425246,0.2335875043334488,0,,
simplefinanceteam.com,simplefinanceteam,.com,1,17,0,0,1,finance,0,1.526462148717422,0.2635692166696584,0.3937655687332153,0.3937655687332153,0.5488277801003991,-1.4939450020903593,0.18357758135013014,1.7360929194181716,1.7393053305228598,0.31378428578339895,0,,
nyc-finance.com,nyc-finance,.com,1,11,1,0,2,finance,0,2.714286665140327,0.6021255371623715,0.4690066973368327,0.4690066973368327,0.5488277801003991,-1.4939450020903593,-0.5230419669367573,1.7277958089996897,0.8992182445211634,0.2025314477679135,0,,
financeteam.com,financeteam,.com,1,11,0,0,1,finance,0,9.037774090643351,0.246651607556709,0.5063539743423462,0.5063539743423462,0.5488277801003991,-1.4939450020903593,0.24471885609321073,1.5117011839010028,1.4995523790407825,0.27882181220959984,0,,
finance-site.com,finance-site,.com,1,12,1,0,2,finance,0,2.8412531054800523,0.2488399096770198,0.3122323751449585,0.3122323751449585,0.5488277801003991,-1.4939450020903593,0.7184397436810618,1.6631864086253516,1.8226533193096204,0.32648139046975616,0,,
topfinancepro.com,topfinancepro,.com,1,13,0,0,1,finance,0,1.3473156804394897,0.2568331401719301,0.3319416443506877,0.3319416443506877,0.5488277801003991,-1.4939450020903593,0.06018611635297094,1.7203034413989535,0.8041593630137681,0.19199662435680281,0,,
instantfinanceworld.com,instantfinanceworld,.com,1,19,0,0,1,finance,0,2.8649593498970427,0.1858299733014673,0.4398312171300252,0.4398312171300252,0.5488277801003991,-1.4939450020903593,-0.11806380672397711,1.5063953788337396,0.4800427800366838,0.15922978402886284,0,,
easyfinancehub2.com,easyfinancehub2,.com,1,15,0,1,1,finance,0,2.818953898505724,0.4543782152880385,0.3621567289034526,0.3621567289034526,0.5488277801003991,-1.4939450020903593,-0.04970112504263246,1.6384298628504603,1.5068375719236329,0.2798484035824645,1,1.5026419106039928,4.493544946403275
simplefinancezone.com,simplefinancezone,.com,1,17,0,0,1,finance,0,0.6582753397166613,0.3316730063166696,0.5117891232172649,0.5117891232172649,0.5488277801003991,-1.4939450020903593,0.2153398684389964,1.6609696159449958,1.1955753129802136,0.23810494868794102,0,,
quickfinancelive.com,quickfinancelive,.com,1,16,0,0,1,finance,0,3.213700510210137,0.1999527790536386,0.3421167532602946,0.3421167532602946,0.5488277801003991,-1.4939450020903593,-0.6057350619275264,1.6150010572925804,0.5120635451307682,0.16225351404708796,1,0.4997237989390807,1.6482659550182324
truefinancesite.com,truefinancesite,.com,1,15,0,0,1,finance,0,2.8905282817569407,0.6415088567073404,0.4623264074325561,0.4623264074325561,0.5488277801003991,-1.4939450020903593,0.05753674604205578,1.490889275648223,1.4724237202990207,0.27501937197709186,0,,
finance-app.com,finance-app,.com,1,11,1,0,2,finance,0,5.041601647933833,0.3006102314908848,0.3751540184020996,0.3751540184020996,0.5488277801003991,-1.4939450020903593,-0.13666238231198352,1.6130063752744208,1.3400601467957087,0.2569354758108875,0,,
elitefinancegroup101.org,elitefinancegroup101,.org,0,20,0,1,1,finance,0,10.068116585035582,0.3932156403303163,0.4648926854133606,0.4648926854133606,0.5488277801003991,-1.4939450020903593,0.6467387545346158,1.6128777896599173,1.324594303460306,0.2548740073350367,0,,
sffinance.com,sffinance,.com,1,9,0,0,1,finance,0,6.526945160869649,0.0,0.4267600178718567,0.4267600178718567,0.5488277801003991,-1.4939450020903593,-0.06096045683173525,1.6272164317164988,1.097471439803027,0.2258717858590435,0,,
financelive.com,financelive,.com,1,11,0,0,1,finance,0,2.8254475749707866,0.1146451284569397,0.3506980339686076,0.3506980339686076,0.5488277801003991,-1.4939450020903593,0.5837606638918319,1.5939845100463137,3.1937279041592053,0.5586314056767413,1,3.161709279366737,23.610919114328187
bostonfinance1.com,bostonfinance1,.com,1,14,0,1,1,finance,0,1.7093008969979933,0.4072690963424809,0.4828127225240072,0.4828127225240072,0.5488277801003991,-1.4939450020903593,-0.3863092442237025,1.6036212518210018,0.6552744008180098,0.17634522221626323,0,,
fastfinanceportal.ai,fastfinanceportal,.ai,0,17,0,0,1,finance,0,15.549304049272996,0.6544664683110066,0.321010947227478,0.321010947227478,0.5488277801003991,-1.4939450020903593,0.20554070838097727,1.635885721492561,1.630538405245919,0.29762709636327656,1,1.642455088545307,5.167841458863823
freefinanceplus.com,freefinanceplus,.com,1,15,0,0,1,finance,0,3.4402049923480336,0.2544900466967931,0.3784944613774618,0.3784944613774618,0.5488277801003991,-1.4939450020903593,0.11179009232693007,1.674458592477896,1.5324208168083961,0.2834717043181802,0,,
sffinance1.com,sffinance1,.com,1,10,0,1,1,finance,0,3.347981326650839,0.8030280971450569,0.4688483476638794,0.4688483476638794,0.5488277801003991,-1.4939450020903593,-0.3041665367526738,1.614708083051786,0.9197871175784877,0.20486690070855643,0,,
quickfinancepro.ai,quickfinancepro,.ai,0,15,0,0,1,finance,0,3.27240421183215,0.2711482022977132,0.4187065362930298,0.4187065362930298,0.5488277801003991,-1.4939450020903593,0.062088640122929147,1.6062903098108792,2.105001228476401,0.37133377749494473,0,,
simplefinance.com,simplefinance,.com,1,13,0,0,1,finance,0,3.739122119475616,0.2662517759954868,0.3280870119730631,0.3280870119730631,0.5488277801003991,-1.4939450020903593,0.42438159289106014,1.6464505471406758,1.503263526886184,0.2793444790979858,0,,
financesimple.com,financesimple,.com,1,13,0,0,1,finance,0,3.0446433042706524,0.1210611114336897,0.5563008785247803,0.5563008785247803,0.5488277801003991,-1.4939450020903593,-0.11332709650031024,1.4853889500087047,0.9423118701904594,0.20744729664379827,0,,
finance-live.com,finance-live,.com,1,12,1,0,2,finance,0,2.353262812131928,0.2476044784014758,0.2508194247881571,0.2508194247881571,0.5488277801003991,-1.4939450020903593,-0.5921869272094171,1.6772250342584358,0.7309375385305228,0.18417045568144683,0,,
securefinanceplus.org,securefinanceplus,.org,0,17,0,0,1,finance,0,2.391413551510139,0.6194695671392562,0.4132325450579325,0.4132325450579325,0.5488277801003991,-1.4939450020903593,-0.006146989267106068,1.6390171763104826,0.23139608940596268,0.13728530779654965,0,,
financetoday.com,financetoday,.com,1,12,0,0,1,finance,0,3.255507045481359,0.6165960555178551,0.334709882736206,0.334709882736206,0.5488277801003991,-1.4939450020903593,-0.3158480831773794,1.6422377062081241,0.5121353284158635,0.16226034427925745,0,,
chicagofinance.net,chicagofinance,.net,0,14,0,0,1,finance,0,2.3963461441323064,0.5338344776904534,0.4990328351656596,0.4990328351656596,0.5488277801003991,-1.4939450020903593,-0.11981932853235883,1.7159209686878762,0.4519021180889957,0.15661030757682098,0,,
financesecure.com,financesecure,.com,1,13,0,0,1,finance,0,2.164723263441613,0.1070458009274663,0.4454097151756286,0.4454097151756286,0.5488277801003991,-1.4939450020903593,-0.02855571938979234,1.4828369816764593,1.130606996017706,0.22995326719563416,1,0.940704911734872,2.5617866154496727
financeprime.io,financeprime,.io,0,12,0,0,1,finance,0,3.539049317199785,0.1682737881048734,0.3642699122428894,0.3642699122428894,0.5488277801003991,-1.4939450020903593,-0.5969782756054309,1.481155514491602,0.23722171779581244,0.13776900583285429,0,,
financeai24.com,financeai24,.com,1,11,0,1,1,finance,0,2.849129957340274,0.0371075453315761,0.3477955857912699,0.3477955857912699,0.5488277801003991,-1.4939450020903593,-0.5654804187622373,1.6609665317062008,0.7431136206734649,0.1854545384456311,1,0.8199958348030574,2.2704903804731194
easyfinancenetwork.com,easyfinancenetwork,.com,1,18,0,0,1,finance,0,8.185757821422419,0.1820867035013586,0.3313964605331421,0.3313964605331421,0.5488277801003991,-1.4939450020903593,0.16872339243393383,1.6384928756700379,2.0064625274269154,0.35537934151255596,0,,
nycfinance2.com,nycfinance2,.com,1,11,0,1,1,finance,0,0.6766630198346842,0.2716580401486479,0.4838016629219055,0.4838016629219055,0.5488277801003991,-1.4939450020903593,-0.18295154365938812,1.6526763795356738,0.5383370396547515,0.16476896808191616,0,,
directfinance.com,directfinance,.com,1,13,0,0,1,finance,0,6.391085387432166,0.1272095573470092,0.5071137348810832,0.5071137348810832,0.5488277801003991,-1.4939450020903593,-0.8976605196371984,1.6020920580665237,0.16163384933894426,0.13160332718555173,0,,
financedirect.com,financedirect,.com,1,13,0,0,1,finance,0,7.012197379636351,0.4500534106959296,0.4415629307428996,0.4415629307428996,0.5488277801003991,-1.4939450020903593,0.27469541281284726,1.6922105180195137,1.6062151140621945,0.29408013645376524,1,1.5748348246113024,4.829943764380523
primefinance.com,primefinance,.com,1,12,0,0,1,finance,0,0.9569212881538128,0.1202696937349778,0.3957529862721761,0.3957529862721761,0.5488277801003991,-1.4939450020903593,0.09532941434598394,1.7136733315196089,1.239874896383729,0.2437760525766386,1,1.266936674289906,3.5499612015611826
onlinefinanceservice.com,onlinefinanceservice,.com,1,20,0,0,1,finance,0,2.7030680522806163,0.4792070657997593,0.440365473429362,0.440365473429362,0.5488277801003991,-1.4939450020903593,-0.24985618841276935,1.6777808075964413,0.9640905862586033,0.20996496823367516,0,,
financenetwork.com,financenetwork,.com,1,14,0,0,1,finance,0,2.6568347759386186,0.4764002046813516,0.3511744737625122,0.3511744737625122,0.5488277801003991,-1.4939450020903593,-0.4608905738703845,1.6181959474079526,0.4396486473800438,0.15548070456312238,1,0.5166371042867929,1.6763806665557621
simplefinanceassist360.com,simplefinanceassist360,.com,1,22,0,1,1,finance,0,1.4268839106729718,0.3587151986823305,0.4269925753275553,0.4269925753275553,0.5488277801003991,-1.4939450020903593,0.29253276371001796,1.470447073071167,1.552722435701337,0.2863670663351667,0,,
freefinanceportal.io,freefinanceportal,.io,0,17,0,0,1,finance,0,2.081960478295233,0.6487106718639223,0.2955399950345357,0.2955399950345357,0.5488277801003991,-1.4939450020903593,0.12227271789615035,1.7006011207232894,1.0544108852147112,0.22064486226468652,0,,
financeassist.com,financeassist,.com,1,13,0,0,1,finance,0,1.7051524030954075,0.3175787791588612,0.4914928476015727,0.4914928476015727,0.5488277801003991,-1.4939450020903593,0.8339107989394257,1.7368005173777266,2.5508820082768326,0.4466086832654586,0,,
securefinance.com,securefinance,.com,1,13,0,0,1,finance,0,9.50066946434039,0.1650248690823277,0.3668522834777832,0.3668522834777832,0.5488277801003991,-1.4939450020903593,0.14706600955372806,1.6906268970390377,1.5084453356340106,0.2800752722886499,1,1.4920836125001549,4.446350345078817
financesolutions.com,financesolutions,.com,1,16,0,0,1,finance,0,5.820621458701928,0.3284870123707082,0.4738197724024455,0.4738197724024455,0.5488277801003991,-1.4939450020903593,0.1356960994417052,1.5686908298909188,1.4623460980270329,0.2736150868747672,0,,
financeglobal.com,financeglobal,.com,1,13,0,0,1,finance,0,7.120180363081419,0.1482680950332024,0.338982343673706,0.338982343673706,0.5488277801003991,-1.4939450020903593,-0.05842477553799779,1.69296577557374,1.337866150374764,0.25664237138345225,0,,
financelive24.com,financelive24,.com,1,13,0,1,1,finance,0,5.119225911320386,0.4877301423357351,0.3656137983004252,0.3656137983004252,0.5488277801003991,-1.4939450020903593,0.2858715535202768,1.707904600717235,1.55871138378096,0.28722456812840313,0,,
finance-boston2.com,finance-boston2,.com,1,15,1,1,2,finance,0,1.6863542281917552,0.453548571872879,0.4363354047139486,0.4363354047139486,0.5488277801003991,-1.4939450020903593,0.2187798204368538,1.763767523904246,1.163146365126508,0.23401138397363483,1,1.2838411577508257,3.6104815534311765
bestfinanceai.io,bestfinanceai,.io,0,13,0,0,1,finance,0,2.4236819242594385,0.4412928151093038,0.362244447072347,0.362244447072347,0.5488277801003991,-1.4939450020903593,0.43810375299781823,1.5689734301420826,1.3558021928360182,0.2590449305003861,1,1.3341572967149562,3.7967950262544656
easyfinanceai.com,easyfinanceai,.com,1,13,0,0,1,finance,0,4.453208006256657,0.0572325620531425,0.3587949275970459,0.3587949275970459,0.5488277801003991,-1.4939450020903593,-0.18246302152304966,1.620945857316788,1.1990622416689254,0.23854802871589165,0,,
directfinanceteam.io,directfinanceteam,.io,0,17,0,0,1,finance,0,1.5947600956365475,0.2691323175270707,0.4215960701306661,0.4215960701306661,0.5488277801003991,-1.4939450020903593,-0.1523926155303868,1.6988439881717956,0.5614255090209375,0.16700524261194394,0,,
primefinancecentral.com,primefinancecentral,.com,1,19,0,0,1,finance,0,5.0926537397247325,0.1801700778402998,0.4495324691136678,0.4495324691136678,0.5488277801003991,-1.4939450020903593,-0.16768610981919305,1.6436550297953718,0.9704933501951374,0.2107093965879992,0,,
truefinanceassist.com,truefinanceassist,.com,1,17,0,0,1,finance,0,2.8742873380532217,0.0765895723557662,0.5248365799585979,0.5248365799585979,0.5488277801003991,-1.4939450020903593,0.2767806024126462,1.5496760159162173,1.0867480367944333,0.22456196838366538,1,1.16163708678881,3.1951597506686515
myfinancelive.com,myfinancelive,.com,1,13,0,0,1,finance,0,2.6514522677957184,0.0268064334344948,0.3581871589024862,0.3581871589024862,0.5488277801003991,-1.4939450020903593,0.5244310541038562,1.6722315268824555,2.447550117308517,0.4288082990964208,0,,
expertfinancebot.ai,expertfinancebot,.ai,0,16,0,0,1,finance,0,5.086428838686422,0.208033737638964,0.3987154364585876,0.3987154364585876,0.5488277801003991,-1.4939450020903593,-0.16059417260225523,1.6853551547855325,0.7637674781904426,0.1876484742470882,1,0.7193840640471099,2.0531682009890972
modernfinancelive.com,modernfinancelive,.com,1,17,0,0,1,finance,0,4.33429075084372,0.331662714034414,0.4424538215001424,0.4424538215001424,0.5488277801003991,-1.4939450020903593,-0.14867080472758193,1.6460992557867993,1.424424847222327,0.2683711170948721,0,,
financenyc.com,financenyc,.com,1,10,0,0,1,finance,0,2.673585085763861,0.3509528271329671,0.5094832181930542,0.5094832181930542,0.5488277801003991,-1.4939450020903593,0.1099270283544297,1.6566290182547148,1.182154360788685,0.23640484846463133,0,,
topfinanceapp.com,topfinanceapp,.com,1,13,0,0,1,finance,0,6.656527032958177,0.1381285184137388,0.3490350643793742,0.3490350643793742,0.5488277801003991,-1.4939450020903593,-0.0860165250045155,1.6183657519454608,1.2979218849287086,0.25134445154665525,0,,
expertfinancesite.org,expertfinancesite,.org,0,17,0,0,1,finance,0,1.7356153228087725,0.3844993187102352,0.4892067114512126,0.4892067114512126,0.5488277801003991,-1.4939450020903593,0.3332187785989615,1.757324538937604,0.8710274184621807,0.1993629313825088,1,0.7239904998177827,2.0626478052649535
quickfinance.com,quickfinance,.com,1,12,0,0,1,finance,0,4.804540287973946,0.2260197801643742,0.3209875027338664,0.3209875027338664,0.5488277801003991,-1.4939450020903593,-0.7881220517166663,1.5670068493833051,0.4100616191030925,0.15278058977918002,0,,
financehelp.com,financehelp,.com,1,11,0,0,1,finance,0,4.739164028137886,0.3037706024711586,0.4983556270599365,0.4983556270599365,0.5488277801003991,-1.4939450020903593,-0.2893467664209131,1.5920765630592169,0.8379628704389526,0.1956942500002799,1,0.7780622314293796,2.177249170116647
financeguide.com,financeguide,.com,1,12,0,0,1,finance,0,2.757355687990101,0.2937621840199137,0.5388663212458293,0.5388663212458293,0.5488277801003991,-1.4939450020903593,-0.273845716886506,1.6399410651625212,1.1735184286810287,0.23531533150545794,1,1.1116709490686223,3.0394328912008497
bestfinance101.com,bestfinance101,.com,1,14,0,1,1,finance,0,4.037718534779874,0.5699445374382277,0.5786502361297607,0.5786502361297607,0.5488277801003991,-1.4939450020903593,-0.8121246043351507,1.7093785462963906,0.2000492957086008,0.13470707407399216,0,,
truefinanceconnect.net,truefinanceconnect,.net,0,18,0,0,1,finance,0,1.5672646742255532,0.4156357759895505,0.446359117825826,0.446359117825826,0.5488277801003991,-1.4939450020903593,-0.3372734555290814,1.5192723704727562,0.6985693083237574,0.1807904206740072,0,,
financegroup360.com,financegroup360,.com,1,15,0,1,1,finance,0,5.780072417148008,0.5723356707159918,0.4801055788993835,0.4801055788993835,0.5488277801003991,-1.4939450020903593,-0.32030464054607416,1.5342384840990841,0.7692192844402788,0.18823090588539426,0,,
financeinstant.com,financeinstant,.com,1,14,0,0,1,finance,0,2.971475759521934,0.282616998037141,0.2642708023389181,0.2642708023389181,0.5488277801003991,-1.4939450020903593,-0.07038662908159062,1.4760439434615418,1.6259056591293246,0.2969496242056757,0,,
